theader_id,tdatetime,location_name,theader_type,Checks,item_price,kiosk_name,tdetail_id,item_qty,item_number,item_description,item_cat_name,item_sub_cat_name,item_split,item_split_percent,ttenders_id,ttenders_tid,ttenders_name
15669929,4/13/2026 11:03:05 AM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19228981,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15270867,15669929,Meal Exchange
15669927,4/13/2026 11:03:05 AM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19228980,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15270865,15669927,Meal Exchange
15669941,4/13/2026 11:03:23 AM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19228994,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15270878,15669941,Credit Card
15669942,4/13/2026 11:03:25 AM,RTCC Food Court,1,1,15.49,RTCC C and G MO,19228993,1,603676,Dragon Fruit,C&G,C&G Meal Plan,False,0,15270877,15669942,Meal Exchange
15669943,4/13/2026 11:03:26 AM,RTCC Food Court,1,1,8.99,RTCC C and G MO,19228995,1,603117,Freshly Squeezed Orange Juice Large,C&G,C&G Meal Plan,False,0,15270879,15669943,Meal Exchange
15669944,4/13/2026 11:03:26 AM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19228996,1,6714,Mango Tango,C&G,C&G Smoothies,False,0,15270880,15669944,Credit Card
15669944,4/13/2026 11:03:26 AM,RTCC Food Court,1,0,11.99,RTCC C and G MO,19228997,1,6714,Mango Tango,C&G,C&G Smoothies,False,0,15270880,15669944,Credit Card
15669946,4/13/2026 11:03:27 AM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19229000,1,CG004,Trojan Acai Medium,C&G,C&G Meal Plan,False,0,15270882,15669946,Meal Exchange
15669948,4/13/2026 11:03:28 AM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19229004,1,CG004,Trojan Acai Medium,C&G,C&G Meal Plan,False,0,15270884,15669948,Meal Exchange
15669949,4/13/2026 11:03:28 AM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19229005,1,CG004,Trojan Acai Medium,C&G,C&G Meal Plan,False,0,15270885,15669949,Meal Exchange
15669952,4/13/2026 11:03:35 AM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19229008,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15270888,15669952,Meal Exchange
15669959,4/13/2026 11:03:47 AM,RTCC Food Court,1,1,4.38,RTCC Food Court ELO Kiosk 6,19229017,1,600599,Fries,Burger Crush,BC Sides,False,0,15270895,15669959,Credit Card
